id,latitude,longitude,count,source,in_africa
143133671,-6.4889,37.4063,1,https://www.gbif.org/occurrence/search,True
143133668,-6.8267,37.66,1,https://www.gbif.org/occurrence/search,True
143133651,-4.3415,38.146,1,https://www.gbif.org/occurrence/search,True
143133649,-4.3432,38.1613,1,https://www.gbif.org/occurrence/search,True
143133645,-4.5623,38.2564,1,https://www.gbif.org/occurrence/search,True
143133640,-4.5807,38.2695,1,https://www.gbif.org/occurrence/search,True
143133638,-4.581,38.2694,1,https://www.gbif.org/occurrence/search,True
143133609,-6.812,37.6806,1,https://www.gbif.org/occurrence/search,True
143133479,-10.7507,38.5313,1,https://www.gbif.org/occurrence/search,True
143133470,-10.7565,38.5316,1,https://www.gbif.org/occurrence/search,True
143133455,-10.4797,39.0485,1,https://www.gbif.org/occurrence/search,True
143133434,-10.7274,38.806999999999995,1,https://www.gbif.org/occurrence/search,True
143129139,-25.8967,32.5429,1,https://www.gbif.org/occurrence/search,True
143129121,-25.8754,32.4463,1,https://www.gbif.org/occurrence/search,True
143129041,-6.8274,37.6317,1,https://www.gbif.org/occurrence/search,True
143125127,-5.1759,19.1166,1,https://www.gbif.org/occurrence/search,True
143124685,-5.066,18.914,1,https://www.gbif.org/occurrence/search,True
143116920,-6.7967,37.6351,1,https://www.gbif.org/occurrence/search,True
143116834,-6.8201,37.6628,1,https://www.gbif.org/occurrence/search,True
143116823,-6.7968,37.6746,1,https://www.gbif.org/occurrence/search,True
143109133,-6.8388,37.6409,1,https://www.gbif.org/occurrence/search,True
143108978,-12.5167,26.1333,1,https://www.gbif.org/occurrence/search,True
143104835,-6.827000000000001,37.6809,1,https://www.gbif.org/occurrence/search,True
143104804,-6.8296,37.6528,1,https://www.gbif.org/occurrence/search,True
143104795,-6.8044,37.7217,1,https://www.gbif.org/occurrence/search,True
143104790,-6.7838,37.74,1,https://www.gbif.org/occurrence/search,True
143104622,-6.7918,37.6638,1,https://www.gbif.org/occurrence/search,True
143104318,-6.9376,37.5355,1,https://www.gbif.org/occurrence/search,True
143104078,-6.8146,37.6996,1,https://www.gbif.org/occurrence/search,True
143103902,-6.8252,37.6573,1,https://www.gbif.org/occurrence/search,True
143103889,-6.8181,37.6691,1,https://www.gbif.org/occurrence/search,True
143103789,-6.8239,37.6743,1,https://www.gbif.org/occurrence/search,True
143096394,-3.25,36.75,1,https://www.gbif.org/occurrence/search,True
143096359,-7.8167,35.1667,1,https://www.gbif.org/occurrence/search,True
143096346,-5.4167,32.8167,1,https://www.gbif.org/occurrence/search,True
143096312,-3.6833,37.5333,1,https://www.gbif.org/occurrence/search,True
143096268,-3.5167,37.7167,1,https://www.gbif.org/occurrence/search,True
143096250,-4.1667,37.9833,1,https://www.gbif.org/occurrence/search,True
143096215,-6.3333,35.8333,1,https://www.gbif.org/occurrence/search,True
143096210,-6.8333,37.65,1,https://www.gbif.org/occurrence/search,True
143096164,-4.4833,37.1667,1,https://www.gbif.org/occurrence/search,True
143096142,-5.2333,36.5,1,https://www.gbif.org/occurrence/search,True
143096111,-5.7667,36.4667,1,https://www.gbif.org/occurrence/search,True
143096083,-8.5167,33.5,1,https://www.gbif.org/occurrence/search,True
143082858,1.05,30.1167,1,https://www.gbif.org/occurrence/search,True
143082857,-0.6333,29.3667,1,https://www.gbif.org/occurrence/search,True
143082856,-0.05,29.0333,1,https://www.gbif.org/occurrence/search,True
143082854,-0.4667,29.65,1,https://www.gbif.org/occurrence/search,True
143082853,-0.1667,29.5,1,https://www.gbif.org/occurrence/search,True
143082851,0.8333,29.9833,1,https://www.gbif.org/occurrence/search,True
143082850,-1.1667,29.45,1,https://www.gbif.org/occurrence/search,True
143082844,-0.6833,29.45,1,https://www.gbif.org/occurrence/search,True
143082842,0.5833,29.85,1,https://www.gbif.org/occurrence/search,True
143082841,-0.7833,29.2833,1,https://www.gbif.org/occurrence/search,True
143082838,0.4167,29.7667,1,https://www.gbif.org/occurrence/search,True
143082837,0.3167,29.75,1,https://www.gbif.org/occurrence/search,True
143082834,-0.15,29.4167,1,https://www.gbif.org/occurrence/search,True
143082825,0.2,29.65,1,https://www.gbif.org/occurrence/search,True
143082824,1.0833,30.1167,1,https://www.gbif.org/occurrence/search,True
143082819,-0.8667,29.4167,1,https://www.gbif.org/occurrence/search,True
143082818,0.3333,29.7667,1,https://www.gbif.org/occurrence/search,True
143082810,-0.05,29.0167,1,https://www.gbif.org/occurrence/search,True
143082797,0.6667,29.7833,1,https://www.gbif.org/occurrence/search,True
143082795,0.4,29.6,1,https://www.gbif.org/occurrence/search,True
143082793,-1.2,29.45,1,https://www.gbif.org/occurrence/search,True
143082788,-0.9167,29.3333,1,https://www.gbif.org/occurrence/search,True
143082766,4.0,29.0,1,https://www.gbif.org/occurrence/search,True
143082765,4.1833,29.4833,1,https://www.gbif.org/occurrence/search,True
143082764,4.3667,29.7833,1,https://www.gbif.org/occurrence/search,True
143082761,4.2167,29.35,1,https://www.gbif.org/occurrence/search,True
143082759,3.9167,29.4167,1,https://www.gbif.org/occurrence/search,True
143082732,4.3333,29.2667,1,https://www.gbif.org/occurrence/search,True
143082726,4.5833,29.7,1,https://www.gbif.org/occurrence/search,True
143082719,4.3333,29.5667,1,https://www.gbif.org/occurrence/search,True
143082715,4.6333,29.55,1,https://www.gbif.org/occurrence/search,True
143082678,3.9667,29.3833,1,https://www.gbif.org/occurrence/search,True
143082647,4.5333,29.45,1,https://www.gbif.org/occurrence/search,True
143082622,-0.0167,29.35,1,https://www.gbif.org/occurrence/search,True
143082619,-1.1833,29.45,1,https://www.gbif.org/occurrence/search,True
143064327,-4.9772,18.7745,1,https://www.gbif.org/occurrence/search,True
38024547,-15.52,28.18,1,https://www.gbif.org/occurrence/search,True
38024533,-14.43,28.45,1,https://www.gbif.org/occurrence/search,True
38021933,-2.9861,35.3444,1,https://www.gbif.org/occurrence/search,True
38021932,-27.166999999999998,31.9833,1,https://www.gbif.org/occurrence/search,True
38021930,-27.8458,23.5553,1,https://www.gbif.org/occurrence/search,True
087b97eb-a4bf-4cee-9bea-69a4aff385ba,4.85087,27.741999999999997,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
2cc62c84-bd79-49e5-a208-c7bf70946a03,12.468,-16.015,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
66c79192-e4ee-4cb8-980b-89cc1bca0d5d,-19.5043,22.9099,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
17971cf5-7fef-4e99-9543-50b650df0fa5,-5.066669999999999,38.4167,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
fae7e605-d969-4844-b577-9e62e5a899ad,3.7833,31.9166,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
1e5db146-3e1c-4282-91ed-63e061853ccd,-5.1,38.6,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
fcf9c1b5-6cb5-46eb-bd89-ff3aefd81013,-4.2667,38.0333,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
2a28d07c-f14b-4abd-9efe-7b42d50e2453,-3.9666699999999997,39.6167,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
21c156e3-8113-491f-89fa-145d748ceaa6,1.01667,35.016999999999996,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
a056ec0e-2633-4128-b5dd-80a7f0bdbc50,1.75,31.6667,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
ab9cbda6-cfbc-4e77-86c0-dbbdde0cbc33,-8.48333,35.9333,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
9c133660-9724-40e1-8c90-260663aceeab,-0.55,29.8667,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
b7df211e-26dc-4fce-bf83-d0084ec246de,-8.505560000000001,35.9083,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
e5616a1f-53a8-4a84-9940-35aa6d6826a3,-8.51944,35.9042,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
7744a117-fde3-4bd1-9463-f35423b8a32f,-5.0166699999999995,38.7167,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
24025108-16fa-4670-8d8e-f7f197d356c3,-5.03333,38.6833,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
aacf9bbc-9489-46b3-bf91-2815b4d2e09b,-3.84361,36.0072,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
78bce2b9-565c-4194-8368-3b3d82dfa7a9,-3.84444,36.0047,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
a781fe88-f388-4a56-86fb-cb04056ab130,-3.77556,36.0333,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
69246e61-8025-45d4-b98a-4a8b7e717894,-7.84722,36.8819,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
a5982ff1-796b-4e8b-9cce-7dd4268de7f5,-7.84785,36.8838,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
baef8d34-6667-48b6-8408-0444d747087a,-6.88972,39.0686,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
42a26aff-1f7d-4ae9-b25f-5b7411ecf3c4,-6.8983300000000005,39.0986,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
48721200-284a-442b-8562-16915666b962,-5.03333,38.7167,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
b37269f4-4fe4-4348-b0bd-2a5e98776d75,-10.0333,39.5,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
91686147-00df-4087-9048-dead55a11b9b,-8.55833,35.85,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
7b5136ef-5a3c-4715-ad49-8c9c2195f8f7,-8.575,35.8417,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
2176e017-c2a0-4f05-82bc-ec97b02ed856,-6.88333,39.2,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
2f964646-e77c-4e0d-817b-86271fcd0f62,-7.79972,35.7658,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
83874757-09a1-40ff-bc44-7c50127860b5,1.75,31.5833,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
ee4cf95a-cc0b-4b47-817f-13497dea14f5,1.68333,31.5333,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
198df321-c2e9-4673-bdf2-e3764909c5fd,1.68333,31.5243,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
ec73d86d-758c-48e9-945c-a073df9e9e15,-29.695,29.9322,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
28ab8231-87c8-409e-b64d-d06edce5d093,-29.6656,29.9322,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
f3de2cb8-3070-4ae4-a8ad-2defdff3cf97,-7.4211100000000005,35.4697,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
f7146f42-fc83-4327-a6e8-782b61fee24b,-5.47778,37.475,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
81048f11-f5db-4f0f-9c32-3aa245b012bc,-0.9333299999999999,36.5667,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
22401805-2b72-488a-b06b-a9b87664d54b,-0.5,36.3167,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
f50b4049-1ff4-4867-b164-c4593125e726,-0.71667,36.4333,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
b2657f91-3e79-4ce1-b2ff-82178bcc3eaf,-1.45,36.9833,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
5081d96a-aaf2-44e8-8b78-e3ed02491b6b,-8.60453,36.4757,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
cb672da1-97b7-4a5d-b87d-ab048de73b86,-2.22805,28.7858,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
a89c19e6-ac74-456b-8677-ee6afdafffa7,-2.2159999999999997,28.8638,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
7f0d6503-61cd-48da-8648-0a9b823b4035,-8.63117,36.7254,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
dce330e0-6a8e-4a0f-b950-b0ef9d3cbf27,-8.62561,36.7223,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
a3603963-e709-409d-95e6-86560cd44e86,-6.8897,39.0678,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
1faee9e1-4f5b-495b-ad8f-7b8ef8b85dc4,-15.4135,37.0743,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
ef8e280f-8015-4aad-b470-ed2cac9bba9b,-15.3993,37.0428,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
40ccead7-10c1-4c2e-9545-d658d4457232,-3.79785,36.0688,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
e4cb5738-0c3e-4e20-ac57-e1ea9c8d0f9f,-3.77105,36.0571,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
ea202c41-d500-47f2-9bfb-adc9cbc8729c,-3.80175,35.9827,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
d617d3a0-e17f-4741-993e-c6ca4a6c91f5,-3.78133,36.0336,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
5af0b332-5451-4e88-8d15-bd03de4f18ab,-3.76039,37.6473,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
b0daeb79-ebfa-4500-bc47-9456a5db083f,-9.66997,33.5328,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
272fe02c-3465-47f5-b0ab-f9f3491e52b8,-9.6577,33.3756,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
328e498d-f529-4c5f-9f18-7ab2d7412cbb,-10.6193,39.0208,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
4d1d696d-0b60-4f60-9725-54e55b8c85de,-10.8389,39.1809,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
2311ba1e-ddb6-4720-985a-df8ecba2481a,-10.979000000000001,39.4496,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
ec047c66-57bc-4599-83b1-11356735fade,-11.0076,39.3984,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
6c82a0c0-8ec6-449a-b9b5-a73df63f5a86,-18.4838,34.0432,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
1c59838f-da75-4a16-8b4b-cc2cb098447f,-18.4831,34.0446,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
fcc90ca3-5002-4b6f-b3a8-197d43b2852e,-18.4641,34.0531,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
0aa5844e-e8d6-49b8-b029-7667e17f0e82,-1.56936,29.6339,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
c8e99555-1ef0-4dfb-97a3-e01def5b8b99,-7.751110000000001,34.5519,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
bbafa87a-d18a-43ff-8d85-00eea82bf98d,-8.03658,34.5024,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
53b77713-1933-47c5-9b92-20126d531843,0.44512799999999997,32.8888,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
8a544aff-0276-48fa-bd21-78062a07da04,0.4373,32.954,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
38df7f58-be94-4635-b8b4-d572938b72ec,0.802675,31.6938,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
5b0c0cca-9964-423e-973a-a39eaff776ff,0.862014,31.6871,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
e9604568-aeb8-4e07-aaf1-080074dd2a7d,0.828117,31.7043,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
56d256ad-6680-4fc1-ae3e-3e4fdbdbf3c8,0.8539190000000001,31.6766,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
535e9ca5-3c14-46fc-b593-e93a900ee16e,-14.5087,35.2334,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
1c8bb0f3-a8fd-4c97-8180-485e393ea284,-5.2537,28.8863,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
7f5ec156-c1a9-43ce-bbf6-edc9d988e780,-2.23903,28.8141,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
98e675f4-9fff-4a9a-bd11-6c59d9a46ea9,3.81083,34.0293,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
3f04d39d-1968-4bd3-942e-46289ed6554b,2.07674,31.4359,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
889adeff-0027-4f88-938f-39715ab60c01,2.03534,31.5153,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
30dffdbf-d0b3-45e3-a718-573f3f10472b,1.8295700000000001,31.4127,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
e609d12f-fdc3-45c1-ae33-3f1b90d1c153,1.8327099999999998,31.462,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
1a24b74f-4c37-4b16-b757-7fd26030fa52,1.88065,31.4749,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
94932ecf-217d-4e3a-8be2-962f0a64818f,1.88665,31.4346,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
779d9530-9ab4-48fb-ace4-782f1e1e4f69,1.97085,31.4502,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
fef0c7a6-39de-4677-b838-cf5d9c1c0d3b,1.40867,30.8906,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
f01ba1a0-684d-48f6-a470-ebaa8f6d292d,1.41489,30.9786,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
91b8cef4-aa36-46c7-8b18-b920256263f8,1.47202,30.9554,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
3005c044-d208-4853-8c00-c353dbe4556d,1.35253,30.8379,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
52ce5cd2-2fca-4853-a25f-caf5f420cdb9,2.0548,31.5982,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
308cbfac-1c7d-4be6-989d-59711365998b,2.0945,31.8679,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
5ad02cd4-d234-476c-811a-81c490bb76fc,2.28345,31.9577,1,https://collections-zoology.fieldmuseum.org/list?f%5B0%5D=ss_CatCatalog%3A%22Mammals%22&_ga=2.123662347.1070684726.1508778418-143671043.1493067972,True
